CPU,NUMERO_ITERACION,LATENCIA
0,15581,17309
0,15582,14346
0,15583,14531
0,15584,12606
0,15585,12994
0,15586,13828
0,15587,14254
0,15588,14439
0,15589,17568
0,15590,16383
0,15591,11716
0,15592,13902
0,15593,14864
0,15594,13383
0,15595,13661
0,15596,14420
0,15597,17309
0,15598,14532
0,15599,21458
0,15600,40772
0,15601,26864
0,15602,18958
0,15603,11865
0,15604,15606
0,15605,17161
0,15606,30309
0,15607,17309
0,15608,32235
0,15609,20865
0,15610,28161
0,15611,19587
0,15612,15253
0,15613,14216
0,15614,11050
0,15615,16198
0,15616,18735
0,15617,20309
0,15618,26106
0,15619,25939
0,15620,19643
0,15621,11938
0,15622,11643
0,15623,10790
0,15624,13624
0,15625,15328
0,15626,17735
0,15627,14161
0,15628,12606
0,15629,13791
0,15630,15939
0,15631,15309
0,15632,14864
0,15633,15920
0,15634,13457
0,15635,10642
0,15636,10753
0,15637,14698
0,15638,12735
0,15639,11772
0,15640,10716
0,15641,11827
0,15642,10309
0,15643,10735
0,15644,10847
0,15645,27661
0,15646,13624
0,15647,13846
0,15648,11606
0,15649,12235
0,15650,12106
0,15651,12773
0,15652,11476
0,15653,10883
0,15654,10772
0,15655,13309
0,15656,11346
0,15657,12957
0,15658,10383
0,15659,10402
0,15660,11736
0,15661,13124
0,15662,15995
0,15663,12957
0,15664,12773
0,15665,13957
0,15666,13161
0,15667,10642
0,15668,12550
0,15669,24290
0,15670,19661
0,15671,14698
0,15672,15253
0,15673,21327
0,15674,12661
0,15675,14865
0,15676,15235
0,15677,30161
0,15678,22976
0,15679,15217
0,15680,13253
0,15681,13180
0,15682,12439
0,15683,14586
0,15684,19254
0,15685,22160
0,15686,16494
0,15687,12846
0,15688,13976
0,15689,14698
0,15690,20087
0,15691,14605
0,15692,36457
0,15693,25679
0,15694,15327
0,15695,14569
0,15696,40994
0,15697,20809
0,15698,16679
0,15699,11587
0,15700,15143
0,15701,14494
0,15702,30032
0,15703,17864
0,15704,11309
0,15705,12216
0,15706,16569
0,15707,18587
0,15708,23032
0,15709,13179
0,15710,14087
0,15711,13179
0,15712,11772
0,15713,13883
0,15714,14531
0,15715,13920
0,15716,12383
0,15717,13401
0,15718,14753
0,15719,12809
0,15720,19735
0,15721,26087
0,15722,17365
0,15723,14865
0,15724,24975
0,15725,15846
0,15726,12124
0,15727,14105
0,15728,13568
0,15729,14828
0,15730,16864
0,15731,13383
0,15732,13476
0,15733,14587
0,15734,14180
0,15735,13698
0,15736,16328
0,15737,24031
0,15738,12383
0,15739,11198
0,15740,12161
0,15741,13532
0,15742,14272
0,15743,16606
0,15744,11735
0,15745,13809
0,15746,12365
0,15747,17550
0,15748,21013
0,15749,13253
0,15750,13735
0,15751,15401
0,15752,36476
0,15753,24420
0,15754,15049
0,15755,14550
0,15756,13957
0,15757,25939
0,15758,16661
0,15759,22902
0,15760,14772
0,15761,12754
0,15762,28568
0,15763,23254
0,15764,12383
0,15765,13661
0,15766,22347
0,15767,17291
0,15768,31105
0,15769,16476
0,15770,13809
0,15771,17142
0,15772,15346
0,15773,15050
0,15774,16383
0,15775,14661
0,15776,13476
0,15777,12143
0,15778,11476
0,15779,13568
0,15780,13476
0,15781,15735
0,15782,12402
0,15783,13420
0,15784,15198
0,15785,13809
0,15786,13309
0,15787,11087
0,15788,14642
0,15789,20939
0,15790,20790
0,15791,26846
0,15792,21883
0,15793,14050
0,15794,12180
0,15795,14624
0,15796,11272
0,15797,13828
0,15798,11810
0,15799,11717
0,15800,16402
0,15801,17420
0,15802,13643
0,15803,15420
0,15804,26105
0,15805,20475
0,15806,11846
0,15807,11457
0,15808,39975
0,15809,28883
0,15810,14661
0,15811,11698
0,15812,24698
0,15813,27346
0,15814,24383
0,15815,15105
0,15816,11735
0,15817,18902
0,15818,40161
0,15819,27697
0,15820,16161
0,15821,13606
0,15822,13883
0,15823,12994
0,15824,14105
0,15825,21568
0,15826,26476
0,15827,18327
0,15828,12217
0,15829,13624
0,15830,15531
0,15831,18124
0,15832,14624
0,15833,15531
0,15834,12494
0,15835,11346
0,15836,14068
0,15837,17753
0,15838,20569
0,15839,13513
0,15840,13643
0,15841,13735
0,15842,14568
0,15843,19124
0,15844,17957
0,15845,19865
0,15846,15883
0,15847,14643
0,15848,25327
0,15849,17772
0,15850,12346
0,15851,16106
0,15852,18327
0,15853,33568
0,15854,27013
0,15855,17938
0,15856,12735
0,15857,13254
0,15858,15606
0,15859,10883
0,15860,11939
0,15861,13605
0,15862,14624
0,15863,13420
0,15864,11587
0,15865,13198
0,15866,15123
0,15867,13309
0,15868,35920
0,15869,41328
0,15870,24161
0,15871,16457
0,15872,15883
0,15873,13161
0,15874,13680
0,15875,31290
0,15876,23606
0,15877,16142
0,15878,14865
0,15879,12402
0,15880,12920
0,15881,13587
0,15882,14309
0,15883,11365
0,15884,12550
0,15885,13550
0,15886,11864
0,15887,18012
0,15888,18901
0,15889,12253
0,15890,12235
0,15891,12587
0,15892,13013
0,15893,17846
0,15894,15161
0,15895,14291
0,15896,11291
0,15897,13920
0,15898,12180
0,15899,19254
0,15900,19494
0,15901,19105
0,15902,18179
0,15903,21939
0,15904,19328
0,15905,14957
0,15906,13327
0,15907,14235
0,15908,17161
0,15909,14828
0,15910,15586
0,15911,15328
0,15912,14309
0,15913,16124
0,15914,14457
0,15915,13179
0,15916,14383
0,15917,35606
0,15918,23235
0,15919,15402
0,15920,26605
0,15921,19087
0,15922,13976
0,15923,13421
0,15924,13438
0,15925,12346
0,15926,15754
0,15927,21513
0,15928,20550
0,15929,14698
0,15930,11976
0,15931,18476
0,15932,20420
0,15933,14827
0,15934,12883
0,15935,11012
0,15936,12309
0,15937,11902
0,15938,14364
0,15939,18272
0,15940,14902
0,15941,13605
0,15942,12142
0,15943,13531
0,15944,14976
0,15945,15346
0,15946,15050
0,15947,19827
0,15948,22457
0,15949,16975
0,15950,15939
0,15951,15623
0,15952,11124
0,15953,16790
0,15954,16569
0,15955,20087
0,15956,11180
0,15957,14013
0,15958,12902
0,15959,11754
0,15960,13642
0,15961,14198
0,15962,13883
0,15963,14069
0,15964,31512
0,15965,33734
0,15966,29976
0,15967,19976
0,15968,14569
0,15969,17050
0,15970,15494
0,15971,16346
0,15972,13883
0,15973,14884
0,15974,20809
0,15975,12420
0,15976,33142
0,15977,21975
0,15978,12772
0,15979,13216
0,15980,14050
0,15981,13328
0,15982,12383
0,15983,11512
0,15984,11531
0,15985,10661
0,15986,14328
0,15987,11402
0,15988,13161
0,15989,11439
0,15990,11216
0,15991,15716
0,15992,27254
0,15993,20661
0,15994,14735
0,15995,11198
0,15996,10532
0,15997,11550
0,15998,11143
0,15999,12161
0,16000,12383
0,16001,12606
0,16002,15698
0,16003,12643
0,16004,21383
0,16005,23827
0,16006,21531
0,16007,18031
0,16008,10420
0,16009,14383
0,16010,16661
0,16011,13272
0,16012,13012
0,16013,12550
0,16014,19661
0,16015,15957
0,16016,41791
0,16017,25309
0,16018,14050
0,16019,13587
0,16020,12680
0,16021,14365
0,16022,14976
0,16023,14124
0,16024,14494
0,16025,11069
0,16026,13087
0,16027,13939
0,16028,11661
0,16029,14494
0,16030,12791
0,16031,13513
0,16032,14105
0,16033,15513
0,16034,12846
0,16035,14031
0,16036,16642
0,16037,34124
0,16038,18105
0,16039,19402
0,16040,13087
0,16041,12995
0,16042,13735
0,16043,13939
0,16044,12013
0,16045,16013
0,16046,14791
0,16047,13920
0,16048,12957
0,16049,12438
0,16050,13642
0,16051,14624
0,16052,12791
0,16053,13272
0,16054,11421
0,16055,22550
0,16056,41976
0,16057,21069
0,16058,14086
0,16059,16717
0,16060,37179
0,16061,24753
0,16062,21643
0,16063,11346
0,16064,15864
0,16065,39513
0,16066,32809
0,16067,24179
0,16068,12809
0,16069,11309
0,16070,15642
0,16071,15698
0,16072,14383
0,16073,14290
0,16074,12605
0,16075,13346
0,16076,10791
0,16077,11087
0,16078,14216
0,16079,13217
0,16080,12253
0,16081,10975
0,16082,12717
0,16083,12235
0,16084,13791
0,16085,20494
0,16086,16032
0,16087,13976
0,16088,11179
0,16089,17884
0,16090,19568
0,16091,15568
0,16092,12994
0,16093,14865
0,16094,18439
0,16095,23198
0,16096,15365
0,16097,14624
0,16098,13883
0,16099,13883
0,16100,14365
0,16101,24087
0,16102,39457
0,16103,23031
0,16104,31013
0,16105,26513
0,16106,12105
0,16107,11735
0,16108,11384
0,16109,14809
0,16110,18309
0,16111,16142
0,16112,13161
0,16113,14106
0,16114,15939
0,16115,15846
0,16116,15458
0,16117,14828
0,16118,13994
0,16119,13216
0,16120,12939
0,16121,16050
0,16122,21309
0,16123,12384
0,16124,13587
0,16125,12661
0,16126,13068
0,16127,12884
0,16128,13698
0,16129,37309
0,16130,31476
0,16131,24958
0,16132,16920
0,16133,14568
0,16134,22809
0,16135,24661
0,16136,13976
0,16137,14938
0,16138,11976
0,16139,11217
0,16140,25531
0,16141,34123
0,16142,46642
0,16143,14402
0,16144,19494
0,16145,12401
0,16146,14624
0,16147,39161
0,16148,29643
0,16149,18105
0,16150,12050
0,16151,11772
0,16152,15921
0,16153,13735
0,16154,11735
0,16155,12846
0,16156,14902
0,16157,13772
0,16158,22087
0,16159,12809
0,16160,14124
0,16161,20309
0,16162,20921
0,16163,20680
0,16164,11994
0,16165,15550
0,16166,18698
0,16167,15383
0,16168,13105
0,16169,11568
0,16170,11716
0,16171,14994
0,16172,16309
0,16173,16069
0,16174,12476
0,16175,10865
0,16176,14142
0,16177,16235
0,16178,22902
0,16179,17809
0,16180,11846
0,16181,14531
0,16182,13272
0,16183,16180
0,16184,14346
0,16185,12661
0,16186,14254
0,16187,12883
0,16188,13698
0,16189,28012
0,16190,22532
0,16191,13995
0,16192,16216
0,16193,16661
0,16194,16531
0,16195,14216
0,16196,11532
0,16197,13458
0,16198,14050
0,16199,36087
0,16200,27069
0,16201,19531
0,16202,15476
0,16203,18328
0,16204,22921
0,16205,15605
0,16206,22049
0,16207,20568
0,16208,14569
0,16209,14772
0,16210,32383
0,16211,26717
0,16212,14772
0,16213,12402
0,16214,12643
0,16215,14327
0,16216,13643
0,16217,11643
0,16218,14550
0,16219,21587
0,16220,16124
0,16221,39013
0,16222,28142
0,16223,19994
0,16224,13365
0,16225,14994
0,16226,12254
0,16227,15939
0,16228,20624
0,16229,14291
0,16230,13976
0,16231,16568
0,16232,17605
0,16233,15994
0,16234,14828
0,16235,16457
0,16236,12735
0,16237,14087
0,16238,13032
0,16239,13716
0,16240,12513
0,16241,11402
0,16242,29550
0,16243,19735
0,16244,16402
0,16245,12253
0,16246,13420
0,16247,13772
0,16248,13939
0,16249,16438
0,16250,12957
0,16251,13643
0,16252,16864
0,16253,21772
0,16254,17569
0,16255,14753
0,16256,14179
0,16257,12309
0,16258,12661
0,16259,11198
0,16260,14883
0,16261,14291
0,16262,28716
0,16263,51069
0,16264,27975
0,16265,18549
0,16266,14365
0,16267,13161
0,16268,20068
0,16269,18643
0,16270,15828
0,16271,22661
0,16272,34069
0,16273,18457
0,16274,22365
0,16275,18920
0,16276,14031
0,16277,11569
0,16278,13216
0,16279,20438
0,16280,13902
0,16281,12198
0,16282,13180
0,16283,11920
0,16284,12976
0,16285,14495
0,16286,14772
0,16287,14161
0,16288,13790
0,16289,14069
0,16290,12309
0,16291,24291
0,16292,24587
0,16293,16290
0,16294,13420
0,16295,17531
0,16296,30050
0,16297,31328
0,16298,18846
0,16299,15254
0,16300,12291
0,16301,14550
0,16302,14050
0,16303,26364
0,16304,16846
0,16305,13864
0,16306,12347
0,16307,13124
0,16308,13420
0,16309,14401
0,16310,12754
0,16311,13754
0,16312,17013
0,16313,42494
0,16314,25365
0,16315,18309
0,16316,26198
0,16317,41124
0,16318,30013
0,16319,16976
0,16320,12439
0,16321,14291
0,16322,22309
0,16323,12327
0,16324,10791
0,16325,12179
0,16326,13494
0,16327,10883
0,16328,10605
0,16329,13847
0,16330,14328
0,16331,12568
0,16332,11735
0,16333,11217
0,16334,10809
0,16335,13847
0,16336,17235
0,16337,15031
0,16338,13254
0,16339,17679
0,16340,15642
0,16341,13736
0,16342,12328
0,16343,12606
0,16344,10920
0,16345,11957
0,16346,11512
0,16347,13143
0,16348,13457
0,16349,30198
0,16350,20994
0,16351,11754
0,16352,21439
0,16353,17717
0,16354,14828
0,16355,17773
0,16356,14439
0,16357,14402
0,16358,16402
0,16359,12883
0,16360,36420
0,16361,18439
0,16362,28198
0,16363,19772
0,16364,11958
0,16365,12458
0,16366,12624
0,16367,17050
0,16368,17531
0,16369,16790
0,16370,12216
0,16371,15457
0,16372,13549
0,16373,17512
0,16374,12346
0,16375,14587
0,16376,26753
0,16377,38735
0,16378,23735
0,16379,16143
0,16380,15179
0,16381,16883
0,16382,40790
0,16383,25253
0,16384,18290
0,16385,14865
0,16386,13327
0,16387,18494
0,16388,13069
0,16389,32216
0,16390,21531
0,16391,15513
0,16392,19717
0,16393,14346
0,16394,15698
0,16395,13198
0,16396,12643
0,16397,17827
0,16398,14309
0,16399,12031
0,16400,14828
0,16401,14438
0,16402,12884
0,16403,11606
0,16404,15957
0,16405,16939
0,16406,12920
0,16407,19513
0,16408,22902
0,16409,18401
0,16410,13013
0,16411,13550
0,16412,14106
0,16413,14346
0,16414,12124
0,16415,14364
0,16416,11532
0,16417,14457
0,16418,11513
0,16419,12549
0,16420,11680
0,16421,16735
0,16422,13513
0,16423,16105
0,16424,14605
0,16425,13846
0,16426,20309
0,16427,20216
0,16428,13809
0,16429,11494
0,16430,12735
0,16431,16031
0,16432,15605
0,16433,14124
0,16434,12309
0,16435,13384
0,16436,10513
0,16437,15290
0,16438,15883
0,16439,17606
0,16440,18087
0,16441,22383
0,16442,17216
0,16443,27290
0,16444,22883
0,16445,12828
0,16446,15198
0,16447,13105
0,16448,14272
0,16449,12976
0,16450,15661
0,16451,14143
0,16452,21346
0,16453,25717
0,16454,14346
0,16455,30216
0,16456,27160
0,16457,16327
0,16458,13624
0,16459,16272
0,16460,26827
0,16461,22994
0,16462,40160
0,16463,36291
0,16464,22920
0,16465,17365
0,16466,14495
0,16467,25883
0,16468,30569
0,16469,18476
0,16470,24364
0,16471,28772
0,16472,30309
0,16473,23550
0,16474,19939
0,16475,17049
0,16476,16235
0,16477,13291
0,16478,15865
0,16479,13272
0,16480,14661
0,16481,13235
0,16482,16606
0,16483,27735
0,16484,18513
0,16485,32235
0,16486,21309
0,16487,22217
0,16488,40791
0,16489,25791
0,16490,16716
0,16491,15921
0,16492,17661
0,16493,11753
0,16494,16827
0,16495,16013
0,16496,11087
0,16497,11050
0,16498,11068
0,16499,12124
0,16500,13476
0,16501,13253
0,16502,10902
0,16503,10957
0,16504,12198
0,16505,20180
0,16506,29383
0,16507,25439
0,16508,14272
0,16509,13958
0,16510,19624
0,16511,14253
0,16512,13864
0,16513,13290
0,16514,12716
0,16515,12661
0,16516,12661
0,16517,15272
0,16518,13346
0,16519,13457
0,16520,11531
0,16521,15087
0,16522,13032
0,16523,31235
0,16524,16309
0,16525,34660
0,16526,26587
0,16527,18586
0,16528,14216
0,16529,11883
0,16530,15290
0,16531,11920
0,16532,12606
0,16533,15216
0,16534,13420
0,16535,11217
0,16536,12679
0,16537,14106
0,16538,17402
0,16539,24495
0,16540,17531
0,16541,14717
0,16542,20254
0,16543,15179
0,16544,11568
0,16545,12031
0,16546,14106
0,16547,13494
0,16548,11661
0,16549,13180
0,16550,11495
0,16551,11513
0,16552,14143
0,16553,19235
0,16554,15087
0,16555,14476
0,16556,11624
0,16557,12624
0,16558,17402
0,16559,12809
0,16560,23198
0,16561,17586
0,16562,15235
0,16563,17939
0,16564,17754
0,16565,14901
0,16566,13587
0,16567,15050
0,16568,25272
0,16569,39587
0,16570,22291
0,16571,12550
0,16572,13902
0,16573,13383
0,16574,11920
0,16575,14531
0,16576,18865
0,16577,16031
0,16578,12661
0,16579,14939
0,16580,13864
0,16581,16198
0,16582,13568
0,16583,11476
0,16584,14365
0,16585,14476
0,16586,39976
0,16587,22884
0,16588,15698
0,16589,14606
0,16590,25087
0,16591,40902
0,16592,22439
0,16593,21383
0,16594,18513
0,16595,26402
0,16596,16957
0,16597,14661
0,16598,19494
0,16599,41494
0,16600,18902
0,16601,11939
0,16602,18624
0,16603,28939
0,16604,23865
0,16605,15235
0,16606,14272
0,16607,15161
0,16608,13958
0,16609,12550
0,16610,14809
0,16611,18031
0,16612,29735
0,16613,20735
0,16614,12957
0,16615,14624
0,16616,13605
0,16617,15272
0,16618,13975
0,16619,15550
0,16620,12254
0,16621,16643
0,16622,19698
0,16623,14624
0,16624,21568
0,16625,31105
0,16626,31402
0,16627,23772
0,16628,15235
0,16629,15217
0,16630,11272
0,16631,13050
0,16632,18513
0,16633,18105
0,16634,19716
0,16635,12643
0,16636,14031
0,16637,12494
0,16638,18810
0,16639,13865
0,16640,13050
0,16641,13827
0,16642,12938
0,16643,11383
0,16644,11198
0,16645,14235
0,16646,15124
0,16647,25457
0,16648,13883
0,16649,14642
0,16650,19328
0,16651,14421
0,16652,13865
0,16653,19772
0,16654,15606
0,16655,14309
0,16656,25568
0,16657,24920
0,16658,13347
0,16659,11476
0,16660,11790
0,16661,12883
0,16662,13643
0,16663,13828
0,16664,10976
0,16665,11994
0,16666,12957
0,16667,15383
0,16668,17531
0,16669,12976
0,16670,10958
0,16671,10513
0,16672,12161
0,16673,12901
0,16674,14476
0,16675,13791
0,16676,13790
0,16677,11384
0,16678,12272
0,16679,10754
0,16680,13679
0,16681,15698
0,16682,11809
0,16683,10569
0,16684,11068
0,16685,12086
0,16686,13550
0,16687,12754
0,16688,10994
0,16689,12772
0,16690,12013
0,16691,20013
0,16692,15605
0,16693,14365
0,16694,12569
0,16695,17217
0,16696,14291
0,16697,14717
0,16698,14661
0,16699,14587
0,16700,29180
0,16701,18587
0,16702,21754
0,16703,24402
0,16704,14920
0,16705,12939
0,16706,18161
0,16707,16383
0,16708,12753
0,16709,25624
0,16710,29846
0,16711,23754
0,16712,12957
0,16713,14180
0,16714,18013
0,16715,16013
0,16716,15180
0,16717,16495
0,16718,12995
0,16719,13975
0,16720,12642
0,16721,27346
0,16722,28273
0,16723,16624
0,16724,15532
0,16725,15050
0,16726,12401
0,16727,27105
0,16728,20791
0,16729,12532
0,16730,14994
0,16731,22235
0,16732,29346
0,16733,35475
0,16734,21031
0,16735,27124
0,16736,23476
0,16737,13217
0,16738,15365
0,16739,12550
0,16740,20383
0,16741,12272
0,16742,14291
0,16743,11717
0,16744,17383
0,16745,17050
0,16746,16494
0,16747,12846
0,16748,14309
0,16749,11087
0,16750,12476
0,16751,12105
0,16752,12198
0,16753,13994
0,16754,12068
0,16755,14624
0,16756,12383
0,16757,11457
0,16758,12754
0,16759,13290
0,16760,14401
0,16761,14327
0,16762,13791
0,16763,22754
0,16764,25124
0,16765,15846
0,16766,18383
0,16767,21087
0,16768,14698
0,16769,13902
0,16770,12031
0,16771,11569
0,16772,13383
0,16773,16106
0,16774,13420
0,16775,14216
0,16776,22754
0,16777,20994
0,16778,15105
0,16779,14772
0,16780,13383
0,16781,13624
0,16782,30272
0,16783,15827
0,16784,11495
0,16785,15310
0,16786,16568
0,16787,14050
0,16788,15735
0,16789,14050
0,16790,17476
0,16791,24846
0,16792,16310
0,16793,18235
0,16794,14346
0,16795,17457
0,16796,14327
0,16797,23309
0,16798,42680
0,16799,24476
0,16800,20568
0,16801,14513
0,16802,17310
0,16803,41383
0,16804,23068
0,16805,16235
0,16806,39994
0,16807,21476
0,16808,13920
0,16809,13828
0,16810,11198
0,16811,13216
0,16812,12549
0,16813,15105
0,16814,13569
0,16815,15828
0,16816,17050
0,16817,16587
0,16818,16105
0,16819,17624
0,16820,12809
0,16821,12976
0,16822,12439
0,16823,12698
0,16824,14439
0,16825,13161
0,16826,13828
0,16827,14698
0,16828,15328
0,16829,13235
0,16830,13346
0,16831,38198
0,16832,29050
0,16833,28253
0,16834,18401
0,16835,28272
0,16836,17013
0,16837,13402
0,16838,11420
0,16839,11975
0,16840,14643
0,16841,12439
0,16842,12976
0,16843,16439
0,16844,24994
0,16845,26864
0,16846,18254
0,16847,15828
0,16848,34235
0,16849,26939
0,16850,21124
0,16851,15809
0,16852,12050
0,16853,12235
0,16854,13439
0,16855,15809
0,16856,12050
0,16857,15198
0,16858,22735
0,16859,14883
0,16860,16624
0,16861,19864
0,16862,33106
0,16863,39568
0,16864,20420
0,16865,17531
0,16866,25142
0,16867,20698
0,16868,15365
0,16869,12549
0,16870,21809
0,16871,13772
0,16872,22179
0,16873,16902
0,16874,12994
0,16875,14476
0,16876,28049
0,16877,19384
0,16878,15069
0,16879,12290
0,16880,13013
0,16881,20939
0,16882,16069
0,16883,28660
0,16884,29532
0,16885,25606
0,16886,19180
0,16887,13439
0,16888,13365
0,16889,13050
0,16890,13106
0,16891,12217
0,16892,12254
0,16893,13790
0,16894,13290
0,16895,24920
0,16896,16254
0,16897,15401
0,16898,13217
0,16899,20550
0,16900,22772
0,16901,12476
0,16902,15586
0,16903,20032
0,16904,22735
0,16905,13012
0,16906,11457
0,16907,12957
0,16908,15346
0,16909,17679
0,16910,17272
0,16911,15995
0,16912,17957
0,16913,13606
0,16914,38216
0,16915,37605
0,16916,23846
0,16917,17309
0,16918,12642
0,16919,11587
0,16920,13864
0,16921,13309
0,16922,12717
0,16923,14846
0,16924,13920
0,16925,15291
0,16926,14402
0,16927,14809
0,16928,22901
0,16929,15290
0,16930,12031
0,16931,12809
0,16932,11013
0,16933,13772
0,16934,11587
0,16935,13439
0,16936,25735
0,16937,14235
0,16938,12124
0,16939,14791
0,16940,12365
0,16941,16494
0,16942,14050
0,16943,13347
0,16944,12401
0,16945,17309
0,16946,13938
0,16947,17513
0,16948,26697
0,16949,17105
0,16950,14105
0,16951,18383
0,16952,14920
0,16953,13846
0,16954,12402
0,16955,13513
0,16956,13994
0,16957,24994
0,16958,20828
0,16959,14180
0,16960,13290
0,16961,14568
0,16962,14642
0,16963,11532
0,16964,12883
0,16965,14772
0,16966,29272
0,16967,31013
0,16968,20994
0,16969,18328
0,16970,15457
0,16971,14661
0,16972,18253
0,16973,23976
0,16974,19586
0,16975,19476
0,16976,12290
0,16977,13587
0,16978,13569
0,16979,19828
0,16980,14309
0,16981,15087
0,16982,26346
0,16983,20050
0,16984,14735
0,16985,12217
0,16986,16346
0,16987,32179
0,16988,15346
0,16989,15068
0,16990,14569
0,16991,12087
0,16992,13809
0,16993,17365
0,16994,13458
0,16995,12513
0,16996,12587
0,16997,16902
0,16998,13754
0,16999,15309
0,17000,11291
0,17001,12087
0,17002,10254
0,17003,13235
0,17004,11790
0,17005,15050
0,17006,20531
0,17007,16513
0,17008,15809
0,17009,24902
0,17010,27217
0,17011,17846
0,17012,15495
0,17013,57124
0,17014,35364
0,17015,18254
0,17016,17846
0,17017,14642
0,17018,26050
0,17019,17179
0,17020,14161
0,17021,13069
0,17022,32512
0,17023,33346
0,17024,22031
0,17025,15068
0,17026,13290
0,17027,12920
0,17028,18087
0,17029,13402
0,17030,27420
0,17031,22994
0,17032,17235
0,17033,12383
0,17034,22143
0,17035,25198
0,17036,15069
0,17037,15512
0,17038,13827
0,17039,14217
0,17040,25550
0,17041,20031
0,17042,14920
0,17043,12365
0,17044,12958
0,17045,19346
0,17046,18309
0,17047,18828
0,17048,13902
0,17049,13772
0,17050,22976
0,17051,43253
0,17052,42143
0,17053,27957
0,17054,24198
0,17055,14587
0,17056,10994
0,17057,14161
0,17058,11791
0,17059,19217
0,17060,14958
0,17061,22402
0,17062,16346
0,17063,11753
0,17064,14939
0,17065,17958
0,17066,12791
0,17067,12587
0,17068,12309
0,17069,14124
0,17070,15568
0,17071,14902
0,17072,11809
0,17073,14031
0,17074,14106
0,17075,12679
0,17076,12364
0,17077,14310
0,17078,15272
0,17079,12883
0,17080,14772
0,17081,13254
0,17082,12216
0,17083,15606
0,17084,11921
0,17085,24531
0,17086,16290
0,17087,13587
0,17088,15050
0,17089,14624
0,17090,27549
0,17091,20290
0,17092,14790
0,17093,11069
0,17094,13124
0,17095,13327
0,17096,13921
0,17097,17142
0,17098,28458
0,17099,22346
0,17100,16716
0,17101,13717
0,17102,12846
0,17103,13309
0,17104,18809
0,17105,12142
0,17106,14513
0,17107,13272
0,17108,12864
0,17109,14050
0,17110,12679
0,17111,12827
0,17112,13513
0,17113,14865
0,17114,22569
0,17115,18587
0,17116,28976
0,17117,22069
0,17118,23679
0,17119,20679
0,17120,18365
0,17121,17550
0,17122,14420
0,17123,13476
0,17124,12402
0,17125,12309
0,17126,20383
0,17127,12457
0,17128,15476
0,17129,30531
0,17130,44031
0,17131,17476
0,17132,12884
0,17133,11624
0,17134,11457
0,17135,13383
0,17136,12643
0,17137,16291
0,17138,24809
0,17139,17253
0,17140,12642
0,17141,12679
0,17142,12790
0,17143,14235
0,17144,14494
0,17145,18791
0,17146,21846
0,17147,32124
0,17148,21161
0,17149,17031
0,17150,14790
0,17151,14364
0,17152,11865
0,17153,12754
0,17154,13698
0,17155,13717
0,17156,12753
0,17157,11087
0,17158,12495
0,17159,13995
0,17160,24365
0,17161,29439
0,17162,22623
0,17163,13309
0,17164,11736
0,17165,16680
0,17166,17606
0,17167,15549
0,17168,11865
0,17169,16217
0,17170,20809
0,17171,25846
0,17172,24013
0,17173,15568
0,17174,11920
0,17175,13420
0,17176,10920
0,17177,22476
0,17178,13569
0,17179,13273
0,17180,12291
0,17181,11086
0,17182,10513
0,17183,12550
0,17184,15309
0,17185,21642
0,17186,13976
0,17187,12143
0,17188,11161
0,17189,16124
0,17190,22235
0,17191,15624
0,17192,14383
0,17193,12513
0,17194,20587
0,17195,18365
0,17196,11865
0,17197,11605
0,17198,12438
0,17199,14902
0,17200,14995
0,17201,14420
0,17202,12810
0,17203,15735
0,17204,12661
0,17205,17161
0,17206,12975
0,17207,22421
0,17208,42975
0,17209,28494
0,17210,21680
0,17211,16438
0,17212,14568
0,17213,13920
0,17214,28643
0,17215,30069
0,17216,24013
0,17217,14624
0,17218,15013
0,17219,13513
0,17220,23901
0,17221,19235
0,17222,15569
0,17223,12772
0,17224,14013
0,17225,26198
0,17226,40087
0,17227,24198
0,17228,17494
0,17229,13698
0,17230,31272
0,17231,36661
0,17232,27310
0,17233,22716
0,17234,13994
0,17235,12235
0,17236,10402
0,17237,11142
0,17238,13920
0,17239,12680
0,17240,14753
0,17241,13605
0,17242,11254
0,17243,12735
0,17244,11921
0,17245,11846
0,17246,13087
0,17247,36865
0,17248,25384
0,17249,19975
0,17250,15994
0,17251,13364
0,17252,13513
0,17253,13364
0,17254,12809
0,17255,13143
0,17256,34457
0,17257,38458
0,17258,24531
0,17259,18217
0,17260,13438
0,17261,12309
0,17262,15476
0,17263,14217
0,17264,13976
0,17265,13698
0,17266,11995
0,17267,13809
0,17268,11531
0,17269,12550
0,17270,14235
0,17271,14698
0,17272,13198
0,17273,14106
0,17274,20124
0,17275,26142
0,17276,15365
0,17277,11976
0,17278,14031
0,17279,11938
0,17280,16939
0,17281,16884
0,17282,19476
0,17283,17994
0,17284,14939
0,17285,11884
0,17286,11531
0,17287,16698
0,17288,14883
0,17289,16957
0,17290,17735
0,17291,13957
0,17292,12772
0,17293,17864
0,17294,18346
0,17295,13846
0,17296,13383
0,17297,12754
0,17298,13180
0,17299,12606
0,17300,16272
0,17301,30606
0,17302,26328
0,17303,23272
0,17304,13939
0,17305,11013
0,17306,12216
0,17307,14439
0,17308,14864
0,17309,11865
0,17310,13327
0,17311,14383
0,17312,11958
0,17313,24106
0,17314,19901
0,17315,15143
0,17316,14161
0,17317,14902
0,17318,16347
0,17319,16087
0,17320,31458
0,17321,17254
0,17322,14328
0,17323,13587
0,17324,11401
0,17325,13383
0,17326,27383
0,17327,26772
