CPU,NUMERO_ITERACION,LATENCIA
0,503,27772
0,504,27790
0,505,27660
0,506,27808
0,507,28235
0,508,27882
0,509,27753
0,510,27790
0,511,27939
0,512,27476
0,513,27586
0,514,27716
0,515,27790
0,516,28327
0,517,27735
0,518,27809
0,519,27809
0,520,27475
0,521,27512
0,522,27605
0,523,27531
0,524,27568
0,525,27734
0,526,28253
0,527,27272
0,528,27308
0,529,27661
0,530,27642
0,531,27735
0,532,27735
0,533,27530
0,534,27475
0,535,27642
0,536,27771
0,537,27679
0,538,27567
0,539,27531
0,540,27587
0,541,27716
0,542,27642
0,543,27549
0,544,27587
0,545,27901
0,546,27587
0,547,27827
0,548,27678
0,549,27753
0,550,27808
0,551,27438
0,552,28549
0,553,27624
0,554,27586
0,555,27994
0,556,28697
0,557,27808
0,558,27549
0,559,27623
0,560,27698
0,561,27642
0,562,27605
0,563,27475
0,564,27624
0,565,27920
0,566,27586
0,567,27660
0,568,27586
0,569,27549
0,570,27679
0,571,27494
0,572,27716
0,573,27550
0,574,31716
0,575,28346
0,576,27679
0,577,27623
0,578,27772
0,579,27605
0,580,27698
0,581,27679
0,582,27735
0,583,27716
0,584,28067
0,585,27697
0,586,27809
0,587,27846
0,588,27679
0,589,27641
0,590,27845
0,591,27735
0,592,27457
0,593,27438
0,594,27679
0,595,27771
0,596,27623
0,597,27697
0,598,27568
0,599,27641
0,600,27605
0,601,27530
0,602,27642
0,603,27605
0,604,27938
0,605,27735
0,606,27679
0,607,27827
0,608,27605
0,609,27772
0,610,27475
0,611,27809
0,612,27679
0,613,28031
0,614,27679
0,615,27642
0,616,27494
0,617,27753
0,618,27753
0,619,27642
0,620,27734
0,621,28179
0,622,27716
0,623,28049
0,624,27697
0,625,27790
0,626,27716
0,627,27716
0,628,27567
0,629,27661
0,630,27661
0,631,27827
0,632,27641
0,633,27938
0,634,27753
0,635,27605
0,636,27753
0,637,27864
0,638,27790
0,639,27827
0,640,27716
0,641,27679
0,642,28031
0,643,27679
0,644,27772
0,645,27716
0,646,27790
0,647,27660
0,648,27753
0,649,27716
0,650,27716
0,651,27475
0,652,27994
0,653,27605
0,654,27753
0,655,27660
0,656,27882
0,657,27808
0,658,27808
0,659,27697
0,660,27679
0,661,27456
0,662,28161
0,663,27716
0,664,27753
0,665,27809
0,666,27790
0,667,27567
0,668,27864
0,669,27845
0,670,27864
0,671,27883
0,672,27642
0,673,27790
0,674,27531
0,675,27920
0,676,27586
0,677,27697
0,678,27660
0,679,27846
0,680,27531
0,681,27957
0,682,27623
0,683,27716
0,684,27771
0,685,27882
0,686,27531
0,687,27809
0,688,27734
0,689,27586
0,690,27531
0,691,28086
0,692,27401
0,693,27531
0,694,27624
0,695,27808
0,696,27679
0,697,27882
0,698,27457
0,699,27642
0,700,28234
0,701,27919
0,702,27808
0,703,27568
0,704,27809
0,705,27735
0,706,27753
0,707,27827
0,708,27679
0,709,27753
0,710,27975
0,711,27845
0,712,27790
0,713,27864
0,714,27772
0,715,27771
0,716,27790
0,717,27790
0,718,27939
0,719,27864
0,720,28105
0,721,27919
0,722,27679
0,723,27827
0,724,27660
0,725,27772
0,726,27716
0,727,27679
0,728,27494
0,729,28012
0,730,27735
0,731,27790
0,732,27697
0,733,27698
0,734,27605
0,735,27661
0,736,27772
0,737,27716
0,738,27716
0,739,27938
0,740,27772
0,741,27698
0,742,27567
0,743,27624
0,744,27420
0,745,27679
0,746,27512
0,747,27531
0,748,27679
0,749,27920
0,750,27568
0,751,27753
0,752,27735
0,753,27624
0,754,27790
0,755,27698
0,756,27790
0,757,27790
0,758,31568
0,759,27956
0,760,27753
0,761,27735
0,762,27568
0,763,27753
0,764,27661
0,765,27679
0,766,27883
0,767,27865
0,768,27846
0,769,27661
0,770,27735
0,771,27790
0,772,27642
0,773,27641
0,774,27605
0,775,27846
0,776,27568
0,777,27771
0,778,28105
0,779,27568
0,780,27845
0,781,27735
0,782,27716
0,783,27716
0,784,27697
0,785,27697
0,786,27604
0,787,64975
0,788,28364
0,789,27679
0,790,27679
0,791,27827
0,792,27864
0,793,27919
0,794,27753
0,795,27882
0,796,27679
0,797,27697
0,798,27549
0,799,27623
0,800,27697
0,801,27568
0,802,27753
0,803,27735
0,804,27679
0,805,27771
0,806,27605
0,807,27975
0,808,27567
0,809,27901
0,810,27808
0,811,27771
0,812,27679
0,813,27864
0,814,27734
0,815,27845
0,816,31587
0,817,27809
0,818,27568
0,819,27734
0,820,27679
0,821,27661
0,822,27660
0,823,27735
0,824,27753
0,825,27846
0,826,28105
0,827,27938
0,828,27567
0,829,27864
0,830,27753
0,831,27697
0,832,27642
0,833,27716
0,834,27920
0,835,27624
0,836,27735
0,837,27735
0,838,27697
0,839,27771
0,840,27586
0,841,27734
0,842,27530
0,843,27790
0,844,27698
0,845,27697
0,846,27864
0,847,27753
0,848,27549
0,849,27716
0,850,27494
0,851,27808
0,852,27698
0,853,27827
0,854,27678
0,855,28142
0,856,27660
0,857,27716
0,858,27864
0,859,27679
0,860,27697
0,861,27772
0,862,27901
0,863,27475
0,864,27475
0,865,27901
0,866,27512
0,867,27864
0,868,27623
0,869,27772
0,870,27568
0,871,27624
0,872,27604
0,873,27846
0,874,27809
0,875,28216
0,876,27754
0,877,27957
0,878,27827
0,879,27790
0,880,27790
0,881,27642
0,882,27660
0,883,27698
0,884,28013
0,885,27920
0,886,27438
0,887,27735
0,888,27606
0,889,27624
0,890,27754
0,891,27716
0,892,27568
0,893,27587
0,894,28050
0,895,27753
0,896,27587
0,897,27734
0,898,27679
0,899,27642
0,900,27772
0,901,27827
0,902,27790
0,903,27698
0,904,28068
0,905,27753
0,906,27661
0,907,27698
0,908,27734
0,909,27790
0,910,27772
0,911,27771
0,912,27901
0,913,29865
0,914,24013
0,915,23568
0,916,23457
0,917,23605
0,918,23550
0,919,23531
0,920,23364
0,921,23327
0,922,23457
0,923,24624
0,924,23735
0,925,23458
0,926,23531
0,927,23217
0,928,23549
0,929,23568
0,930,23605
0,931,23586
0,932,23401
0,933,25383
0,934,24087
0,935,23568
0,936,23642
0,937,23494
0,938,23660
0,939,23642
0,940,23531
0,941,23753
0,942,45012
0,943,24012
0,944,23661
0,945,23605
0,946,23624
0,947,23494
0,948,23550
0,949,23494
0,950,23457
0,951,23623
0,952,23994
0,953,23754
0,954,23550
0,955,23531
0,956,23438
0,957,23476
0,958,23401
0,959,23550
0,960,23402
0,961,23549
0,962,29198
0,963,28438
0,964,27827
0,965,27568
0,966,27642
0,967,27660
0,968,27772
0,969,27680
0,970,27938
0,971,27549
0,972,28086
0,973,27698
0,974,27531
0,975,27697
0,976,27624
0,977,27735
0,978,27401
0,979,27716
0,980,27642
0,981,28086
0,982,27568
0,983,27864
0,984,27717
0,985,27920
0,986,27457
0,987,27476
0,988,27735
0,989,27531
0,990,27679
0,991,27902
0,992,27808
0,993,27642
0,994,27531
0,995,27790
0,996,27605
0,997,27846
0,998,27679
0,999,27642
0,1000,27754
0,1001,27920
0,1002,27605
0,1003,27605
0,1004,27754
0,1005,27920
0,1006,27661
0,1007,27716
0,1008,27753
0,1009,27772
0,1010,28050
0,1011,27679
0,1012,27716
0,1013,27864
0,1014,27586
0,1015,27642
0,1016,27753
0,1017,27606
0,1018,27531
0,1019,27828
0,1020,27864
0,1021,27624
0,1022,27827
0,1023,27827
0,1024,27643
0,1025,27902
0,1026,27771
0,1027,27791
0,1028,27661
0,1029,27772
0,1030,28050
0,1031,27753
0,1032,27587
0,1033,27771
0,1034,27642
0,1035,27864
0,1036,27586
0,1037,27846
0,1038,27549
0,1039,28123
0,1040,27679
0,1041,27531
0,1042,27809
0,1043,27624
0,1044,27735
0,1045,27512
0,1046,27772
0,1047,27660
0,1048,27587
0,1049,27957
0,1050,27624
0,1051,27698
0,1052,27456
0,1053,27513
0,1054,27717
0,1055,27828
0,1056,27605
0,1057,27753
0,1058,27679
0,1059,28031
0,1060,27716
0,1061,27809
0,1062,27327
0,1063,27790
0,1064,27716
0,1065,27698
0,1066,27716
0,1067,27586
0,1068,28013
0,1069,27827
0,1070,27790
0,1071,27809
0,1072,27790
0,1073,27568
0,1074,27734
0,1075,27809
0,1076,27957
0,1077,27790
0,1078,28012
0,1079,27439
0,1080,27420
0,1081,27605
0,1082,27772
0,1083,27605
0,1084,27698
0,1085,27698
0,1086,27846
0,1087,27586
0,1088,27938
0,1089,27661
0,1090,27680
0,1091,27697
0,1092,27679
0,1093,27735
0,1094,27809
0,1095,27717
0,1096,27735
0,1097,31771
0,1098,27753
0,1099,27660
0,1100,27772
0,1101,27809
0,1102,27494
0,1103,27809
0,1104,27605
0,1105,27568
0,1106,27734
0,1107,28087
0,1108,27642
0,1109,27606
0,1110,27494
0,1111,27494
0,1112,27697
0,1113,27735
0,1114,27827
0,1115,27771
0,1116,27698
0,1117,28142
0,1118,27753
0,1119,27549
0,1120,27624
0,1121,27623
0,1122,27772
0,1123,27586
0,1124,27771
0,1125,27439
0,1126,60456
0,1127,28142
0,1128,27698
0,1129,27828
0,1130,27772
0,1131,27679
0,1132,27679
0,1133,28235
0,1134,27883
0,1135,27938
0,1136,28013
0,1137,27698
0,1138,27643
0,1139,27735
0,1140,27587
0,1141,27735
0,1142,27735
0,1143,27419
0,1144,27735
0,1145,27531
0,1146,28161
0,1147,27661
0,1148,27809
0,1149,27623
0,1150,27642
0,1151,27716
0,1152,27809
0,1153,27809
0,1154,27975
0,1155,31864
0,1156,28216
0,1157,27605
0,1158,27716
0,1159,27883
0,1160,27828
0,1161,27716
0,1162,27697
0,1163,27680
0,1164,27716
0,1165,28124
0,1166,27643
0,1167,27865
0,1168,27568
0,1169,27772
0,1170,27753
0,1171,27753
0,1172,27735
0,1173,27717
0,1174,27716
0,1175,28031
0,1176,27531
0,1177,27920
0,1178,27679
0,1179,27735
0,1180,27735
0,1181,27753
0,1182,27623
0,1183,27902
0,1184,27494
0,1185,28050
0,1186,27494
0,1187,27753
0,1188,27549
0,1189,27475
0,1190,27513
0,1191,27680
0,1192,27642
0,1193,27771
0,1194,27957
0,1195,27494
0,1196,27587
0,1197,27680
0,1198,27698
0,1199,27661
0,1200,27716
0,1201,27679
0,1202,27605
0,1203,27660
0,1204,28049
0,1205,27605
0,1206,27734
0,1207,27605
0,1208,27753
0,1209,27550
0,1210,27679
0,1211,27531
0,1212,27679
0,1213,27883
0,1214,27883
0,1215,27642
0,1216,27864
0,1217,27697
0,1218,27679
0,1219,27790
0,1220,27698
0,1221,27568
0,1222,27735
0,1223,28031
0,1224,27771
0,1225,27697
0,1226,27809
0,1227,27865
0,1228,27864
0,1229,27828
0,1230,27975
0,1231,27735
0,1232,27920
0,1233,28216
0,1234,27772
0,1235,27438
0,1236,27680
0,1237,27568
0,1238,27828
0,1239,27679
0,1240,27642
0,1241,27605
0,1242,27642
0,1243,28012
0,1244,27734
0,1245,27679
0,1246,27586
0,1247,27660
0,1248,27865
0,1249,27586
0,1250,27642
0,1251,27734
0,1252,28142
0,1253,27698
0,1254,27883
0,1255,27365
0,1256,27679
0,1257,27623
0,1258,27790
0,1259,27605
0,1260,27698
0,1261,27735
0,1262,27938
0,1263,27531
0,1264,27624
0,1265,27660
0,1266,27642
0,1267,27679
0,1268,27661
0,1269,27661
0,1270,27587
0,1271,27828
0,1272,27883
0,1273,27531
0,1274,27513
0,1275,27772
0,1276,27587
0,1277,27586
0,1278,27735
0,1279,27549
0,1280,27698
0,1281,31383
0,1282,27791
0,1283,27772
0,1284,27716
0,1285,27605
0,1286,27660
0,1287,27475
0,1288,27827
0,1289,27587
0,1290,27754
0,1291,28068
0,1292,27716
0,1293,27735
0,1294,27661
0,1295,27605
0,1296,27624
0,1297,27606
0,1298,27846
0,1299,27772
0,1300,27772
0,1301,27920
0,1302,27568
0,1303,27790
0,1304,28272
0,1305,27791
0,1306,27772
0,1307,28068
0,1308,27679
0,1309,27902
0,1310,31235
0,1311,28234
0,1312,27772
0,1313,27587
0,1314,27809
0,1315,27698
0,1316,27809
0,1317,27660
0,1318,27753
0,1319,27680
0,1320,28790
0,1321,28068
0,1322,27753
0,1323,27365
0,1324,27346
0,1325,27642
0,1326,27512
0,1327,27642
0,1328,27734
0,1329,27549
0,1330,28161
0,1331,27716
0,1332,27753
0,1333,27754
0,1334,27568
0,1335,27865
0,1336,27772
0,1337,27771
0,1338,27698
0,1339,31309
0,1340,27661
0,1341,27753
0,1342,27660
0,1343,27624
0,1344,27716
0,1345,27809
0,1346,27791
0,1347,27753
0,1348,27846
0,1349,27865
0,1350,27772
0,1351,27661
0,1352,27698
0,1353,27827
0,1354,27716
0,1355,27568
0,1356,27698
0,1357,27753
0,1358,27735
0,1359,28013
0,1360,27865
0,1361,27661
0,1362,27587
0,1363,27624
0,1364,27642
0,1365,27550
0,1366,27735
0,1367,27828
0,1368,31475
0,1369,27809
0,1370,27735
0,1371,27679
0,1372,27642
0,1373,27809
0,1374,27809
0,1375,27661
0,1376,27587
0,1377,27754
0,1378,28179
0,1379,27624
0,1380,27753
0,1381,27716
0,1382,27568
0,1383,27679
0,1384,27587
0,1385,27754
0,1386,27642
0,1387,27790
0,1388,27865
0,1389,27401
0,1390,27531
0,1391,27753
0,1392,27697
0,1393,27457
0,1394,27697
0,1395,27642
0,1396,27605
0,1397,27494
0,1398,28068
0,1399,27753
0,1400,27735
0,1401,27735
0,1402,27809
0,1403,27587
0,1404,27569
0,1405,27735
0,1406,27735
0,1407,27846
0,1408,27661
0,1409,27698
0,1410,27845
0,1411,27716
0,1412,27754
0,1413,27587
0,1414,27568
0,1415,27735
0,1416,27846
0,1417,27994
0,1418,27735
0,1419,27698
0,1420,27568
0,1421,27605
0,1422,27753
0,1423,27772
0,1424,27864
0,1425,27753
0,1426,27717
0,1427,27938
0,1428,27457
0,1429,27735
0,1430,27568
0,1431,27716
0,1432,27735
0,1433,27808
0,1434,27586
0,1435,27828
0,1436,27920
0,1437,27846
0,1438,27624
0,1439,27754
0,1440,27698
0,1441,27457
0,1442,27661
0,1443,27568
0,1444,27643
0,1445,27679
0,1446,27975
0,1447,27864
0,1448,27642
0,1449,27717
0,1450,27568
0,1451,27679
0,1452,27679
0,1453,27679
0,1454,27660
0,1455,27346
0,1456,27809
0,1457,27605
0,1458,27661
0,1459,27643
0,1460,27475
0,1461,27753
0,1462,27624
0,1463,27643
0,1464,27642
0,1465,31328
0,1466,27605
0,1467,27753
0,1468,27550
0,1469,27790
0,1470,27791
0,1471,27587
0,1472,27698
0,1473,27624
0,1474,27624
0,1475,28475
0,1476,27643
0,1477,27864
0,1478,27550
0,1479,27661
0,1480,27717
0,1481,27716
0,1482,27846
0,1483,27698
0,1484,27642
0,1485,28106
0,1486,27606
0,1487,27698
0,1488,27698
0,1489,27753
0,1490,27531
0,1491,27883
0,1492,27772
0,1493,27679
0,1494,31568
0,1495,27679
0,1496,27679
0,1497,27827
0,1498,27679
0,1499,27605
0,1500,27735
0,1501,27790
0,1502,27512
0,1503,27957
0,1504,28105
0,1505,27902
0,1506,27697
0,1507,27735
0,1508,27754
0,1509,27772
0,1510,27494
0,1511,27809
0,1512,27680
0,1513,27809
0,1514,27938
0,1515,27679
0,1516,27605
0,1517,27772
0,1518,27624
0,1519,27791
0,1520,27679
0,1521,27771
0,1522,27790
0,1523,31198
0,1524,27439
0,1525,27808
0,1526,27735
0,1527,27624
0,1528,27698
0,1529,27679
0,1530,27938
0,1531,27716
0,1532,27864
0,1533,27975
0,1534,27809
0,1535,27531
0,1536,27734
0,1537,27457
0,1538,27661
0,1539,27550
0,1540,27754
0,1541,27716
0,1542,27790
0,1543,27716
0,1544,27790
0,1545,27531
0,1546,27661
0,1547,27679
0,1548,27568
0,1549,27605
0,1550,27734
0,1551,27642
0,1552,31346
0,1553,27864
0,1554,27605
0,1555,27828
0,1556,27698
0,1557,27661
0,1558,27697
0,1559,27605
0,1560,27679
0,1561,27586
0,1562,28068
0,1563,27754
0,1564,27642
0,1565,27901
0,1566,27660
0,1567,27605
0,1568,27753
0,1569,27753
0,1570,27661
0,1571,27790
0,1572,28087
0,1573,27865
0,1574,27920
0,1575,27624
0,1576,27643
0,1577,27809
0,1578,27771
0,1579,27790
0,1580,27643
0,1581,31328
0,1582,27661
0,1583,27716
0,1584,27809
0,1585,27661
0,1586,27531
0,1587,27734
0,1588,27605
0,1589,27753
0,1590,27383
0,1591,27754
0,1592,27679
0,1593,27772
0,1594,27680
0,1595,27790
0,1596,27624
0,1597,27717
0,1598,27568
0,1599,27772
0,1600,27828
0,1601,27753
0,1602,27642
0,1603,27772
0,1604,27661
0,1605,27716
0,1606,27679
0,1607,27716
0,1608,27606
0,1609,27864
0,1610,27549
0,1611,28086
0,1612,27531
0,1613,27864
0,1614,27698
0,1615,27772
0,1616,27605
0,1617,27717
0,1618,27772
0,1619,27809
0,1620,30587
0,1621,28253
0,1622,30753
0,1623,28179
0,1624,27864
0,1625,27808
0,1626,27883
0,1627,27753
0,1628,27624
0,1629,27920
0,1630,28105
0,1631,27624
0,1632,27771
0,1633,27791
0,1634,27716
0,1635,27568
0,1636,27661
0,1637,27623
0,1638,27660
0,1639,27605
0,1640,28050
0,1641,27698
0,1642,27698
0,1643,27753
0,1644,27420
0,1645,28328
0,1646,27827
0,1647,27901
0,1648,27846
0,1649,28216
0,1650,23420
0,1651,23531
0,1652,23494
0,1653,23346
0,1654,23475
0,1655,23457
0,1656,23494
0,1657,23365
0,1658,23531
0,1659,28623
0,1660,27975
0,1661,27512
0,1662,27939
0,1663,27680
0,1664,27772
0,1665,27920
0,1666,27623
0,1667,27790
0,1668,27680
0,1669,28217
0,1670,27716
0,1671,27808
0,1672,27753
0,1673,27698
0,1674,27624
0,1675,27698
0,1676,27438
0,1677,27791
0,1678,28143
0,1679,27846
0,1680,27679
0,1681,27679
0,1682,27735
0,1683,27735
0,1684,27606
0,1685,27716
0,1686,27643
0,1687,27698
0,1688,27957
0,1689,27735
0,1690,27569
0,1691,27586
0,1692,27457
0,1693,27809
0,1694,27716
0,1695,27679
0,1696,27828
0,1697,27586
0,1698,28143
0,1699,27772
0,1700,27661
0,1701,27643
0,1702,27698
0,1703,27864
0,1704,27697
0,1705,27846
0,1706,27568
0,1707,28013
0,1708,27605
0,1709,27716
0,1710,27716
0,1711,27716
0,1712,27605
0,1713,27790
0,1714,27624
0,1715,27698
0,1716,27569
0,1717,28198
0,1718,27494
0,1719,27605
0,1720,27680
0,1721,27753
0,1722,27365
0,1723,27383
0,1724,27660
0,1725,27679
0,1726,27642
0,1727,27846
0,1728,27605
0,1729,27809
0,1730,27660
0,1731,27568
0,1732,27734
0,1733,27827
0,1734,27679
0,1735,27772
0,1736,28198
0,1737,27883
0,1738,27809
0,1739,27754
0,1740,27717
0,1741,27790
0,1742,27475
0,1743,27697
0,1744,27735
0,1745,27569
0,1746,27976
0,1747,27568
0,1748,27753
0,1749,27623
0,1750,27828
0,1751,27753
0,1752,27642
0,1753,27642
0,1754,27624
0,1755,27697
0,1756,28087
0,1757,27828
0,1758,27642
0,1759,27642
0,1760,27587
0,1761,27660
0,1762,27679
0,1763,27605
0,1764,27734
0,1765,29087
0,1766,27717
0,1767,27624
0,1768,27754
0,1769,27550
0,1770,27790
0,1771,27568
0,1772,27642
0,1773,27883
0,1774,27568
0,1775,28031
0,1776,27531
0,1777,27809
0,1778,27698
0,1779,27717
0,1780,27605
0,1781,27865
0,1782,27642
0,1783,27790
0,1784,27642
0,1785,28012
0,1786,27568
0,1787,27660
0,1788,27309
0,1789,27457
0,1790,27846
0,1791,27827
0,1792,27680
0,1793,28068
0,1794,27679
0,1795,27957
0,1796,27642
0,1797,27865
0,1798,27642
0,1799,27716
0,1800,27494
0,1801,27865
0,1802,27568
0,1803,27753
0,1804,27920
0,1805,27623
0,1806,27883
0,1807,27864
0,1808,27605
0,1809,27809
0,1810,28050
0,1811,27883
0,1812,27679
0,1813,27587
0,1814,28049
0,1815,27753
0,1816,27976
0,1817,27605
0,1818,27716
0,1819,27883
0,1820,27660
0,1821,27772
0,1822,27679
0,1823,27846
0,1824,28216
0,1825,27513
0,1826,27883
0,1827,27549
0,1828,27642
0,1829,27568
0,1830,27513
0,1831,27679
0,1832,27623
0,1833,27697
0,1834,27753
0,1835,27568
0,1836,27494
0,1837,27475
0,1838,27716
0,1839,27661
0,1840,27642
0,1841,27605
0,1842,27605
0,1843,27920
0,1844,27661
0,1845,27753
0,1846,27623
0,1847,27531
0,1848,27698
0,1849,27754
0,1850,27698
0,1851,27549
0,1852,27809
0,1853,27957
0,1854,27735
0,1855,27494
0,1856,27624
0,1857,27420
0,1858,27587
0,1859,27791
0,1860,27716
0,1861,27586
0,1862,27995
0,1863,27810
0,1864,27661
0,1865,27735
